Date,SPY,AGG,GLD
2005-06-01,84.43235778808594,58.3176383972168,41.529998779296875
2005-06-02,84.61454772949219,58.27805709838867,42.099998474121094
2005-06-03,84.18710327148438,58.13115692138672,42.16999816894531
2005-06-06,84.11001586914062,58.14247131347656,42.47999954223633
2005-06-07,84.17311096191406,58.29500961303711,42.380001068115234
2005-06-08,84.01895141601562,58.18768310546875,42.34000015258789
2005-06-09,84.41832733154297,58.18206787109375,42.27000045776367
2005-06-10,84.2221450805664,57.95606231689453,42.619998931884766
2005-06-13,84.4884033203125,57.90524673461914,42.779998779296875
2005-06-14,84.68461608886719,57.83179473876953,42.599998474121094
2005-06-15,84.84574890136719,57.79792785644531,42.7400016784668
2005-06-16,85.06294250488281,57.973018646240234,43.459999084472656
2005-06-17,85.37814331054688,57.973018646240234,43.630001068115234
2005-06-20,85.4062728881836,57.84311294555664,43.65999984741211
2005-06-21,85.45551300048828,58.0803337097168,43.810001373291016
2005-06-22,85.52587890625,58.328880310058594,43.720001220703125
2005-06-23,84.3228759765625,58.272457122802734,44.02000045776367
2005-06-24,83.70378112792969,58.36278533935547,43.900001525878906
2005-06-27,83.82337188720703,58.40797424316406,43.90999984741211
2005-06-28,84.52688598632812,58.238521575927734,43.45000076293945
2005-06-29,84.30179595947266,58.21025848388672,43.630001068115234
2005-06-30,83.84451293945312,58.39667510986328,43.439998626708984
2005-07-01,84.0907211303711,58.18870162963867,42.70000076293945
2005-07-05,84.76605987548828,57.973350524902344,42.279998779296875
2005-07-06,84.05553436279297,58.06401443481445,42.25
2005-07-07,84.38619995117188,58.13771057128906,42.36000061035156
2005-07-08,85.34998321533203,58.04130554199219,42.2599983215332
2005-07-11,85.78617095947266,58.04701614379883,42.540000915527344
2005-07-12,86.01129913330078,58.01865768432617,42.63999938964844
2005-07-13,86.13088989257812,57.939361572265625,42.349998474121094
2005-07-14,86.46858978271484,57.939361572265625,41.900001525878906
2005-07-15,86.41935729980469,57.96764373779297,42.04999923706055
2005-07-18,86.0746078491211,57.86570358276367,42.0099983215332
2005-07-19,86.5459976196289,57.89399719238281,41.88999938964844
2005-07-20,86.84142303466797,57.990352630615234,42.20000076293945
2005-07-21,86.33493041992188,57.68998718261719,42.459999084472656
2005-07-22,86.91181945800781,57.77497482299805,42.45000076293945
2005-07-25,86.66558837890625,57.77497482299805,42.5099983215332
2005-07-26,86.7710952758789,57.837318420410156,42.25
2005-07-27,87.0876693725586,57.80335235595703,42.439998626708984
2005-07-28,87.63639831542969,57.973350524902344,42.75
2005-07-29,87.052490234375,57.791996002197266,42.81999969482422
2005-08-01,86.98918914794922,57.75847244262695,43.130001068115234
2005-08-02,87.50975036621094,57.63340377807617,43.13999938964844
2005-08-03,87.74193572998047,57.82099151611328,43.529998779296875
2005-08-04,87.0384292602539,57.76412582397461,43.68000030517578
2005-08-05,86.4474868774414,57.4798698425293,43.599998474121094
2005-08-08,86.28568267822266,57.46851348876953,43.349998474121094
2005-08-09,86.80626678466797,57.570865631103516,43.34000015258789
2005-08-10,86.76407623291016,57.57649230957031,43.650001525878906
2005-08-11,87.10877227783203,57.73000717163086,44.45000076293945
2005-08-12,86.5741195678711,57.894874572753906,44.4900016784668
2005-08-15,87.10877227783203,57.84374237060547,44.130001068115234
2005-08-16,85.97611236572266,57.980186462402344,44.54999923706055
2005-08-17,85.96910095214844,57.86083221435547,43.90999984741211
2005-08-18,85.96206665039062,58.01998519897461,43.83000183105469
2005-08-19,86.1590347290039,57.9631233215332,43.599998474121094
2005-08-22,86.1590347290039,58.01426696777344,43.70000076293945
2005-08-23,85.99723815917969,58.054115295410156,43.7599983215332
2005-08-24,85.23041534423828,58.128028869628906,43.59000015258789
2005-08-25,85.53996276855469,58.128028869628906,43.72999954223633
2005-08-26,84.9560546875,58.08253479003906,43.61000061035156
2005-08-29,85.61030578613281,58.105281829833984,43.56999969482422
2005-08-30,85.16007232666016,58.247413635253906,43.0099983215332
2005-08-31,86.23641204833984,58.47480773925781,43.400001525878906
2005-09-01,86.17308807373047,58.55469512939453,44.220001220703125
2005-09-02,86.01835632324219,58.52614974975586,44.25
2005-09-06,87.02436828613281,58.41209030151367,44.27000045776367
2005-09-07,87.17211151123047,58.31513977050781,44.33000183105469
2005-09-08,86.88362884521484,58.309364318847656,44.599998474121094
2005-09-09,87.6574935913086,58.29230499267578,44.84000015258789
2005-09-12,87.48163604736328,58.21242904663086,44.88999938964844
2005-09-13,86.9961929321289,58.355003356933594,44.560001373291016
2005-09-14,86.67963409423828,58.29230499267578,44.959999084472656
2005-09-15,86.63743591308594,58.149688720703125,45.41999816894531
2005-09-16,87.25349426269531,58.018497467041016,45.81999969482422
2005-09-19,86.9638442993164,58.06985092163086,46.25
2005-09-20,86.22904205322266,58.02989196777344,46.22999954223633
2005-09-21,85.42367553710938,58.16107940673828,47.060001373291016
2005-09-22,85.72745513916016,58.21242904663086,46.36000061035156
2005-09-23,85.79811096191406,58.109745025634766,46.279998779296875
2005-09-26,85.89697265625,57.96708297729492,46.56999969482422
2005-09-27,85.8758316040039,57.927215576171875,46.25
2005-09-28,85.96054077148438,58.086917877197266,46.79999923706055
2005-09-29,86.66001892089844,57.95570373535156,47.099998474121094
2005-09-30,86.92849731445312,57.927215576171875,46.70000076293945
2005-10-03,86.61764526367188,57.73092269897461,46.41999816894531
2005-10-04,85.6426773071289,57.81106948852539,46.45000076293945
2005-10-05,84.51931762695312,57.90255355834961,46.36000061035156
2005-10-06,84.21553039550781,57.86256408691406,47.209999084472656
2005-10-07,84.50515747070312,57.80528259277344,47.36000061035156
2005-10-10,83.79163360595703,57.8797492980957,47.369998931884766
2005-10-11,83.67150115966797,57.70799255371094,47.38999938964844
2005-10-12,83.01445770263672,57.68514633178711,46.849998474121094
2005-10-13,82.9649887084961,57.53627395629883,47.02000045776367
2005-10-14,83.84107208251953,57.519161224365234,46.79999923706055
2005-10-17,84.15193176269531,57.6107177734375,47.2599983215332
2005-10-18,83.24053192138672,57.58779525756836,47.0
2005-10-19,84.62531280517578,57.69083786010742,46.34000015258789
2005-10-20,83.13455200195312,57.702274322509766,45.97999954223633
2005-10-21,83.45954895019531,57.839656829833984,46.52000045776367
2005-10-24,84.75247955322266,57.71944046020508,46.38999938964844
2005-10-25,84.58291625976562,57.54773712158203,47.060001373291016
2005-10-26,84.33563232421875,57.31877899169922,46.93000030517578
2005-10-27,83.43836975097656,57.45047378540039,47.18000030517578
2005-10-28,84.63943481445312,57.35886001586914,47.220001220703125
2005-10-31,84.87256622314453,57.353145599365234,46.400001525878906
2005-11-01,85.12688446044922,57.37266159057617,45.72999954223633
2005-11-02,86.01712799072266,57.32102966308594,46.130001068115234
2005-11-03,86.38452911376953,57.125736236572266,45.959999084472656
2005-11-04,86.27144622802734,57.18316650390625,45.5099983215332
2005-11-07,86.35621643066406,57.188899993896484,45.77000045776367
2005-11-08,86.35621643066406,57.384178161621094,45.90999984741211
2005-11-09,86.46927642822266,57.234825134277344,46.560001373291016
2005-11-10,87.14043426513672,57.43587112426758,46.47999954223633
2005-11-11,87.43717956542969,57.49333572387695,46.79999923706055
2005-11-14,87.38772583007812,57.29806137084961,46.619998931884766
2005-11-15,87.0698013305664,57.378456115722656,46.65999984741211
2005-11-16,87.24646759033203,57.51055908203125,47.779998779296875
2005-11-17,88.05892944335938,57.5277214050293,48.47999954223633
2005-11-18,88.40511322021484,57.50475311279297,48.459999084472656
2005-11-21,88.85022735595703,57.68864822387695,48.9900016784668
2005-11-22,89.23172760009766,57.837982177734375,49.31999969482422
2005-11-23,89.7474594116211,57.797760009765625,49.150001525878906
2005-11-25,89.818115234375,57.84944534301758,49.41999816894531
2005-11-28,89.18223571777344,57.76902389526367,49.7400016784668
2005-11-29,89.08333587646484,57.68864822387695,49.79999923706055
2005-11-30,88.60293579101562,57.567962646484375,49.099998474121094
2005-12-01,89.50724792480469,57.486732482910156,50.16999816894531
2005-12-02,89.62030792236328,57.486732482910156,50.31999969482422
2005-12-05,89.42955780029297,57.51554870605469,50.779998779296875
2005-12-06,89.59909057617188,57.613529205322266,50.88999938964844
2005-12-07,89.07628631591797,57.538612365722656,51.31999969482422
2005-12-08,89.01976776123047,57.832611083984375,51.900001525878906
2005-12-09,89.25291442871094,57.636627197265625,52.400001525878906
2005-12-12,89.33768463134766,57.51554870605469,52.560001373291016
2005-12-13,89.9452896118164,57.734596252441406,51.650001525878906
2005-12-14,90.29855346679688,57.89032745361328,50.349998474121094
2005-12-15,90.03713989257812,57.832611083984375,50.2400016784668
2005-12-16,89.74734497070312,57.826908111572266,50.09000015258789
2005-12-19,89.28569793701172,57.873023986816406,50.220001220703125
2005-12-20,89.37092590332031,57.89032745361328,49.040000915527344
2005-12-21,89.51295471191406,57.89032745361328,49.369998931884766
2005-12-22,89.98172760009766,58.017154693603516,50.13999938964844
2005-12-23,90.03144836425781,58.167076110839844,50.119998931884766
2005-12-27,89.11522674560547,58.31699752807617,50.63999938964844
2005-12-28,89.3141098022461,58.11093521118164,51.470001220703125
2005-12-29,88.91639709472656,58.1514892578125,51.470001220703125
2005-12-30,88.43339538574219,58.220916748046875,51.58000183105469
2006-01-03,89.98883056640625,58.2498664855957,53.119998931884766
2006-01-04,90.41498565673828,58.38872528076172,53.29999923706055
2006-01-05,90.47180938720703,58.38872528076172,52.34000015258789
2006-01-06,91.22464752197266,58.255638122558594,53.720001220703125
2006-01-09,91.45904541015625,58.319313049316406,54.599998474121094
2006-01-10,91.55139923095703,58.20353698730469,54.060001373291016
2006-01-11,91.84257507324219,58.16303253173828,54.529998779296875
2006-01-12,91.48035430908203,58.31352615356445,54.43000030517578
2006-01-13,91.39515686035156,58.4755973815918,55.439998626708984
2006-01-17,91.14654541015625,58.50455093383789,55.2599983215332
2006-01-18,90.78430938720703,58.57395935058594,54.06999969482422
2006-01-19,91.13233184814453,58.48715591430664,55.59000015258789
2006-01-20,89.47034454345703,58.5161247253418,55.20000076293945
2006-01-23,89.78995513916016,58.5161247253418,55.77000045776367
2006-01-24,89.88227844238281,58.41767501831055,55.72999954223633
2006-01-25,89.96041107177734,58.27298355102539,56.13999938964844
2006-01-26,90.4576187133789,58.09359359741211,55.880001068115234
2006-01-27,91.29569244384766,58.168819427490234,55.630001068115234
2006-01-30,91.22464752197266,58.1745719909668,56.68000030517578
2006-01-31,90.55703735351562,58.18620300292969,56.70000076293945
2006-02-01,91.18917083740234,58.02412414550781,56.70000076293945
2006-02-02,90.13088989257812,58.06474304199219,56.97999954223633
2006-02-03,89.68342590332031,58.22743606567383,56.5
2006-02-06,89.91778564453125,58.2158203125,56.720001220703125
2006-02-07,89.1223373413086,58.175174713134766,54.599998474121094
2006-02-08,89.93199920654297,58.14609909057617,54.83000183105469
2006-02-09,89.78285217285156,58.18096160888672,56.18000030517578
2006-02-10,89.94622802734375,58.058963775634766,54.790000915527344
2006-02-13,89.78285217285156,58.0996208190918,53.720001220703125
2006-02-14,90.73458099365234,58.00668716430664,54.4900016784668
2006-02-15,91.05424499511719,58.070560455322266,53.7599983215332
2006-02-16,91.73607635498047,58.012508392333984,54.52000045776367
2006-02-17,91.48746490478516,58.25066375732422,54.959999084472656
2006-02-21,91.26016235351562,58.035736083984375,55.119998931884766
2006-02-22,91.8141860961914,58.26809310913086,55.34000015258789
2006-02-23,91.67921447753906,58.23322296142578,54.63999938964844
2006-02-24,91.91363525390625,58.27972412109375,55.63999938964844
2006-02-27,91.9491195678711,58.15767288208008,55.220001220703125
2006-02-28,91.07550811767578,58.27972412109375,56.06999969482422
2006-03-01,91.88518524169922,58.28142547607422,56.099998474121094
2006-03-02,91.87810516357422,58.13568878173828,56.7400016784668
2006-03-03,91.45195770263672,58.01905059814453,56.279998779296875
2006-03-06,91.03289031982422,57.69835662841797,55.22999954223633
2006-03-07,90.890869140625,57.84413146972656,54.95000076293945
2006-03-08,91.08260345458984,57.8733024597168,53.970001220703125
2006-03-09,90.47180938720703,57.79750442504883,54.2400016784668
2006-03-10,91.33120727539062,57.82078552246094,53.83000183105469
2006-03-13,91.50169372558594,57.92576599121094,54.310001373291016
2006-03-14,92.46050262451172,58.11819076538086,54.869998931884766
2006-03-15,92.87244415283203,57.96074295043945,55.119998931884766
2006-03-16,93.06425476074219,58.20567321777344,55.34000015258789
2006-03-17,93.1419677734375,58.077396392822266,55.119998931884766
2006-03-20,92.99222564697266,58.05404281616211,55.16999816894531
2006-03-21,92.407470703125,57.90248489379883,54.83000183105469
2006-03-22,92.97081756591797,58.00740051269531,54.75
2006-03-23,92.77825164794922,57.96074295043945,54.70000076293945
2006-03-24,92.84959411621094,58.05988693237305,55.709999084472656
2006-03-27,92.7141342163086,58.106544494628906,56.38999938964844
2006-03-28,92.1436538696289,57.96074295043945,56.060001373291016
2006-03-29,92.72122955322266,57.84413146972656,57.06999969482422
2006-03-30,92.55722045898438,57.58171463012695,58.599998474121094
2006-03-31,92.57861328125,57.774131774902344,58.099998474121094
2006-04-03,92.50729370117188,57.71736526489258,58.470001220703125
2006-04-04,93.09913635253906,57.79349899291992,58.33000183105469
2006-04-05,93.42001342773438,57.83445358276367,58.65999984741211
2006-04-06,93.32022094726562,57.78762435913086,59.279998779296875
2006-04-07,92.37184143066406,57.59444808959961,58.59000015258789
2006-04-10,92.51445770263672,57.54176330566406,59.599998474121094
2006-04-11,91.73009490966797,57.658851623535156,59.0099983215332
2006-04-12,91.90119171142578,57.60618209838867,59.43000030517578
2006-04-13,91.77998352050781,57.48904037475586,59.5
2006-04-17,91.74431610107422,57.582759857177734,61.09000015258789
2006-04-18,93.1989517211914,57.54176330566406,61.849998474121094
2006-04-19,93.37726593017578,57.59444808959961,63.75
2006-04-20,93.50565338134766,57.50666046142578,60.959999084472656
2006-04-21,93.51988983154297,57.50080490112305,63.20000076293945
2006-04-24,93.34877014160156,57.71736526489258,61.650001525878906
2006-04-25,92.96366882324219,57.524208068847656,62.779998779296875
2006-04-26,92.98507690429688,57.42470932006836,63.650001525878906
2006-04-27,93.43431854248047,57.559364318847656,62.959999084472656
2006-04-28,93.74807739257812,57.6881103515625,65.08999633789062
2006-05-01,92.98507690429688,57.461875915527344,65.16000366210938
2006-05-02,93.68389129638672,57.52065658569336,66.55000305175781
2006-05-03,93.33448791503906,57.47955322265625,66.45999908447266
2006-05-04,93.66961669921875,57.450157165527344,67.4800033569336
2006-05-05,94.49681091308594,57.55593490600586,67.98999786376953
2006-05-08,94.3826904296875,57.597015380859375,67.55999755859375
2006-05-09,94.56808471679688,57.56768035888672,69.68000030517578
2006-05-10,94.51820373535156,57.503055572509766,70.37999725341797
2006-05-11,93.37726593017578,57.46778106689453,71.02999877929688
2006-05-12,92.15790557861328,57.344356536865234,71.12000274658203
2006-05-15,92.3432846069336,57.37963104248047,67.41000366210938
2006-05-16,92.2077865600586,57.66170883178711,68.61000061035156
2006-05-17,90.4536361694336,57.497161865234375,68.1500015258789
2006-05-18,89.99726867675781,57.73806381225586,67.45999908447266
2006-05-19,90.63191986083984,57.72630310058594,65.58000183105469
2006-05-22,89.94023132324219,57.73806381225586,65.30000305175781
2006-05-23,89.25568389892578,57.57938766479492,66.37999725341797
2006-05-24,89.9687728881836,57.59111404418945,64.05999755859375
2006-05-25,91.0811538696289,57.585243225097656,64.69999694824219
2006-05-26,91.5446548461914,57.832069396972656,65.0999984741211
2006-05-30,89.91883850097656,57.70279312133789,65.11000061035156
2006-05-31,90.92430114746094,57.57353210449219,64.2300033569336
2006-06-01,91.79422760009766,57.52810287475586,62.560001373291016
2006-06-02,91.9867935180664,57.97049331665039,63.5
2006-06-05,90.64622497558594,57.781768798828125,63.290000915527344
2006-06-06,90.42511749267578,57.935176849365234,62.54999923706055
2006-06-07,89.74768829345703,57.75230407714844,62.279998779296875
2006-06-08,89.66926574707031,57.94696044921875,60.90999984741211
2006-06-09,89.3840103149414,58.02956008911133,60.45000076293945
2006-06-12,88.41426086425781,57.852577209472656,60.029998779296875
2006-06-13,87.38743591308594,58.01774215698242,55.91999816894531
2006-06-14,88.0648422241211,57.79946517944336,55.619998931884766
2006-06-15,89.93312072753906,57.705074310302734,57.31999969482422
2006-06-16,89.27775573730469,57.66969299316406,57.68000030517578
2006-06-19,88.57584381103516,57.516361236572266,56.36000061035156
2006-06-20,88.87667083740234,57.551727294921875,57.29999923706055
2006-06-21,89.53562927246094,57.569427490234375,58.33000183105469
2006-06-22,89.14165496826172,57.32164764404297,57.72999954223633
2006-06-23,89.12733459472656,57.35115051269531,57.9900016784668
2006-06-26,89.52129364013672,57.18595886230469,58.279998779296875
2006-06-27,88.74776458740234,57.345218658447266,57.68000030517578
2006-06-28,89.3493881225586,57.28621292114258,57.540000915527344
2006-06-29,91.15428924560547,57.48681640625,59.52000045776367
2006-06-30,91.16144561767578,57.48094177246094,61.22999954223633
2006-07-03,91.53388214111328,57.568599700927734,62.18000030517578
2006-07-05,91.01104736328125,57.396812438964844,62.5
2006-07-06,91.2760238647461,57.45012283325195,63.02000045776367
2006-07-07,90.68154907226562,57.66331481933594,62.630001068115234
2006-07-10,90.85345458984375,57.716590881347656,62.02000045776367
2006-07-11,91.25457000732422,57.811405181884766,63.810001373291016
2006-07-12,90.28047180175781,57.84696960449219,64.91999816894531
2006-07-13,88.81222534179688,57.89432907104492,65.55000305175781
2006-07-14,88.46841430664062,57.9713134765625,65.8499984741211
2006-07-17,88.33949279785156,57.84696960449219,63.95000076293945
2006-07-18,88.79072570800781,57.805477142333984,62.900001525878906
2006-07-19,90.02262878417969,58.03052520751953,64.02999877929688
2006-07-20,89.40668487548828,58.08974075317383,62.540000915527344
2006-07-21,88.7763900756836,58.05421829223633,61.709999084472656
2006-07-24,90.39506530761719,58.143035888671875,61.13999938964844
2006-07-25,90.71737670898438,58.09566879272461,61.54999923706055
2006-07-26,90.83911895751953,58.131195068359375,62.0
2006-07-27,90.753173828125,58.22599411010742,62.900001525878906
2006-07-28,91.66279602050781,58.35036849975586,63.11000061035156
2006-07-31,91.5696792602539,58.2792854309082,63.15999984741211
2006-08-01,91.11847686767578,58.42145538330078,64.31999969482422
2006-08-02,91.73439025878906,58.445255279541016,64.75
2006-08-03,91.9779052734375,58.457149505615234,64.12000274658203
2006-08-04,91.82035064697266,58.64152526855469,64.27999877929688
2006-08-07,91.60551452636719,58.647430419921875,64.5
2006-08-08,91.25457000732422,58.647430419921875,63.970001220703125
2006-08-09,90.94657897949219,58.695045471191406,64.62999725341797
2006-08-10,91.2259292602539,58.6652717590332,63.25
2006-08-11,90.96805572509766,58.564151763916016,62.709999084472656
2006-08-14,91.03966522216797,58.49875259399414,62.25
2006-08-15,92.12832641601562,58.64152526855469,62.0099983215332
2006-08-16,92.89469146728516,58.83774185180664,62.4900016784668
2006-08-17,93.13105773925781,58.84370422363281,61.029998779296875
2006-08-18,93.6037826538086,58.885353088378906,61.040000915527344
2006-08-21,93.20268249511719,59.028053283691406,62.439998626708984
2006-08-22,93.19551086425781,59.039913177490234,62.04999923706055
2006-08-23,92.93765258789062,59.01618576049805,61.83000183105469
2006-08-24,92.85889434814453,59.01026916503906,61.75
2006-08-25,92.97348022460938,59.06968307495117,61.77000045776367
2006-08-28,93.41756439208984,59.01618576049805,61.0
2006-08-29,93.52497100830078,59.039913177490234,60.939998626708984
2006-08-30,93.58226013183594,59.12917709350586,61.41999816894531
2006-08-31,93.56795501708984,59.2065315246582,62.290000915527344
2006-09-01,94.1266098022461,59.21427917480469,62.13999938964844
2006-09-05,94.30567932128906,59.14260482788086,63.36000061035156
2006-09-06,93.47481536865234,59.15452194213867,62.86000061035156
2006-09-07,93.04508209228516,59.13667678833008,61.25
2006-09-08,93.31011199951172,59.21427917480469,60.63999938964844
2006-09-11,93.40325164794922,59.17240905761719,58.5
2006-09-12,94.31998443603516,59.3157958984375,58.31999969482422
2006-09-13,94.69963073730469,59.36354446411133,58.619998931884766
2006-09-14,94.70677185058594,59.27994918823242,57.189998626708984
2006-09-15,94.92904663085938,59.26203536987305,57.400001525878906
2006-09-18,95.05854797363281,59.25007629394531,58.22999954223633
2006-09-19,94.82115173339844,59.38742446899414,56.91999816894531
2006-09-20,95.32467651367188,59.453125,57.2599983215332
2006-09-21,94.86432647705078,59.7098503112793,57.95000076293945
2006-09-22,94.57659149169922,59.74565505981445,58.5
2006-09-25,95.3031234741211,59.86510467529297,58.5
2006-09-26,96.09444427490234,59.859130859375,58.7400016784668
2006-09-27,96.20954895019531,59.83519744873047,59.810001373291016
2006-09-28,96.1735610961914,59.853145599365234,59.790000915527344
2006-09-29,96.09444427490234,59.805362701416016,59.470001220703125
2006-10-02,95.73474884033203,59.86178970336914,59.150001525878906
2006-10-03,95.93619537353516,59.8497314453125,57.11000061035156
2006-10-04,97.0583724975586,60.083526611328125,56.369998931884766
2006-10-05,97.24544525146484,59.897705078125,56.91999816894531
2006-10-06,97.12315368652344,59.675880432128906,56.9900016784668
2006-10-09,97.18070220947266,59.80179214477539,57.20000076293945
2006-10-10,97.31021118164062,59.56795883178711,57.0
2006-10-11,97.19509887695312,59.50198745727539,56.880001068115234
2006-10-12,98.03677368164062,59.56196975708008,57.4900016784668
2006-10-13,98.28854370117188,59.41205978393555,58.56999969482422
2006-10-16,98.43962097167969,59.508018493652344,59.16999816894531
2006-10-17,98.13029479980469,59.5979118347168,58.650001525878906
2006-10-18,98.25977325439453,59.669891357421875,58.59000015258789
2006-10-19,98.41806030273438,59.63987350463867,59.40999984741211
